timestamp,open,high,low,close,volume
2020-09-14 04:01:00,271.14,271.14,271.14,271.14,295
2020-09-14 04:02:00,271.0,271.0,271.0,271.0,200
2020-09-14 04:06:00,271.38,271.38,271.38,271.38,419
2020-09-14 04:14:00,270.63,270.63,270.63,270.63,100
2020-09-14 04:16:00,270.58,270.58,270.58,270.58,108
2020-09-14 04:19:00,270.3,270.3,270.3,270.3,356
2020-09-14 04:33:00,269.85,269.85,269.85,269.85,201
2020-09-14 05:14:00,269.55,269.55,269.55,269.55,188
2020-09-14 05:20:00,269.75,269.75,269.75,269.75,188
2020-09-14 05:27:00,269.55,269.55,269.55,269.55,196
2020-09-14 05:39:00,269.25,269.25,269.25,269.25,418
2020-09-14 06:07:00,269.0,269.0,269.0,269.0,513
2020-09-14 06:23:00,269.7,269.7,269.7,269.7,201
2020-09-14 06:51:00,270.0,270.06,270.0,270.06,3044
2020-09-14 06:58:00,270.5,270.5,270.5,270.5,331
2020-09-14 07:01:00,270.51,270.51,270.25,270.25,2160
2020-09-14 07:02:00,270.6,270.98,270.6,270.98,865
2020-09-14 07:03:00,270.6,270.75,270.25,270.75,1855
2020-09-14 07:04:00,270.75,270.9,270.6,270.9,2404
2020-09-14 07:05:00,270.5,270.56,270.5,270.52,1197
2020-09-14 07:06:00,270.87,270.87,270.66,270.66,1541
2020-09-14 07:07:00,270.96,271.0,270.96,271.0,661
2020-09-14 07:08:00,270.81,270.81,270.81,270.81,100
2020-09-14 07:09:00,270.96,270.96,270.96,270.96,265
2020-09-14 07:11:00,270.98,270.98,270.98,270.98,207
2020-09-14 07:13:00,270.71,270.97,270.71,270.94,1445
2020-09-14 07:15:00,271.01,271.22,271.01,271.22,351
2020-09-14 07:21:00,271.06,271.38,271.06,271.38,1867
2020-09-14 07:22:00,271.25,271.38,271.25,271.37,1087
2020-09-14 07:23:00,271.3,271.39,271.3,271.39,419
2020-09-14 07:26:00,271.3,271.32,271.27,271.27,1008
2020-09-14 07:27:00,271.4,271.4,271.4,271.4,554
2020-09-14 07:30:00,271.33,271.33,271.33,271.33,227
2020-09-14 07:31:00,271.35,271.35,271.3,271.3,2990
2020-09-14 07:32:00,271.01,271.01,271.0,271.0,2035
2020-09-14 07:34:00,271.02,271.02,271.02,271.02,412
2020-09-14 07:39:00,270.72,270.72,270.72,270.72,250
2020-09-14 07:40:00,270.74,270.74,270.74,270.74,370
2020-09-14 07:43:00,270.65,270.65,270.5,270.5,951
2020-09-14 07:44:00,270.21,270.21,270.21,270.21,684
2020-09-14 07:45:00,270.49,270.49,270.49,270.49,635
2020-09-14 07:47:00,270.21,270.21,270.21,270.21,280
2020-09-14 07:50:00,270.09,270.1,270.09,270.1,671
2020-09-14 07:57:00,270.35,270.35,270.35,270.35,232
2020-09-14 07:58:00,270.02,270.02,270.02,270.02,1952
2020-09-14 08:01:00,270.9999,271.43,270.05,271.0,16197
2020-09-14 08:02:00,270.0,270.0,270.0,270.0,607
2020-09-14 08:03:00,270.0,270.0,270.0,270.0,1453
2020-09-14 08:07:00,269.5,269.5,269.5,269.5,1107
2020-09-14 08:08:00,269.2796,269.2796,269.2796,269.2796,231
2020-09-14 08:10:00,269.6,269.6,269.6,269.6,249
2020-09-14 08:11:00,269.75,269.99,269.75,269.98,1076
2020-09-14 08:12:00,269.99,270.02,269.99,270.02,2836
2020-09-14 08:13:00,269.71,270.5,269.57,270.5,4809
2020-09-14 08:14:00,270.63,271.0,270.58,270.76,5097
2020-09-14 08:15:00,270.95,271.0,270.95,271.0,2048
2020-09-14 08:17:00,270.738,270.738,270.738,270.738,677
2020-09-14 08:19:00,270.74,270.74,270.5,270.5,1203
2020-09-14 08:21:00,270.22,270.5,270.2,270.5,626
2020-09-14 08:24:00,270.45,270.45,270.45,270.45,318
2020-09-14 08:27:00,270.131,270.131,270.131,270.131,130
2020-09-14 08:29:00,270.05,270.08,270.0001,270.08,1013
2020-09-14 08:30:00,270.2499,270.2499,270.2499,270.2499,155
2020-09-14 08:31:00,270.0,270.15,270.0,270.15,529
2020-09-14 08:32:00,270.2,270.45,270.2,270.43,1206
2020-09-14 08:33:00,270.09,270.09,270.09,270.09,124
2020-09-14 08:35:00,270.19,270.19,270.05,270.05,788
2020-09-14 08:37:00,270.21,270.21,270.15,270.15,657
2020-09-14 08:40:00,270.45,270.5,270.45,270.5,828
2020-09-14 08:42:00,270.35,270.5,270.35,270.5,503
2020-09-14 08:44:00,270.48,270.48,270.48,270.48,164
2020-09-14 08:46:00,270.48,270.5,270.48,270.5,1102
2020-09-14 08:48:00,270.6,270.6,270.6,270.6,169
2020-09-14 08:49:00,270.44,270.44,270.44,270.44,601
2020-09-14 08:51:00,270.58,270.6,270.34,270.34,2105
2020-09-14 08:52:00,270.58,270.6,270.42,270.42,1538
2020-09-14 08:53:00,270.42,270.42,270.42,270.42,103
2020-09-14 08:54:00,270.668,270.668,270.5,270.5,768
2020-09-14 08:55:00,270.5,270.5,270.5,270.5,160
2020-09-14 08:57:00,270.25,270.7,269.97,269.97,9840
2020-09-14 08:59:00,270.0,270.03,270.0,270.0,5920
2020-09-14 09:00:00,270.15,270.15,270.15,270.15,407
2020-09-14 09:04:00,270.42,270.42,270.42,270.42,682
2020-09-14 09:05:00,270.003,270.003,270.003,270.003,255
2020-09-14 09:10:00,270.13,270.13,270.13,270.13,291
2020-09-14 09:11:00,270.15,270.25,270.1001,270.25,426
2020-09-14 09:12:00,270.3,270.42,270.3,270.42,2220
2020-09-14 09:15:00,270.42,270.42,270.42,270.42,230
2020-09-14 09:16:00,270.42,270.48,270.42,270.48,696
2020-09-14 09:17:00,270.42,270.42,270.4,270.4,639
2020-09-14 09:18:00,270.4,270.4,270.1511,270.4,986
2020-09-14 09:19:00,270.51,270.51,270.51,270.51,409
2020-09-14 09:21:00,270.44,270.6863,270.44,270.6863,1634
2020-09-14 09:22:00,270.44,270.44,270.44,270.44,476
2020-09-14 09:23:00,270.4401,270.4401,270.4401,270.4401,446
2020-09-14 09:24:00,270.7,270.7,270.7,270.7,885
2020-09-14 09:25:00,270.6,270.6,270.6,270.6,617
2020-09-14 09:28:00,270.74,270.7401,270.74,270.7401,712
2020-09-14 09:29:00,271.0,271.47,271.0,271.43,2713
2020-09-14 09:30:00,271.39,271.39,271.39,271.39,2005
2020-09-14 09:31:00,270.95,271.43,270.0,270.31,297477
2020-09-14 09:32:00,270.3164,270.69,269.59,269.69,56800
2020-09-14 09:33:00,269.76,270.22,269.67,269.92,49267
2020-09-14 09:34:00,269.94,269.965,269.41,269.81,53248
2020-09-14 09:35:00,269.89,269.99,268.66,268.77,71173
2020-09-14 09:36:00,268.82,269.93,268.78,269.7046,85260
2020-09-14 09:37:00,269.725,270.4,269.69,270.2,67004
2020-09-14 09:38:00,270.2254,271.32,270.22,270.83,120962
2020-09-14 09:39:00,270.76,271.05,270.53,270.75,75902
2020-09-14 09:40:00,270.77,272.66,270.77,272.435,161658
2020-09-14 09:41:00,272.39,273.43,272.2515,273.3636,196546
2020-09-14 09:42:00,273.37,273.41,272.99,273.21,94047
2020-09-14 09:43:00,273.17,274.65,273.04,274.565,185281
2020-09-14 09:44:00,274.565,274.6046,273.76,273.925,168239
2020-09-14 09:45:00,273.99,274.39,273.8933,274.1236,124152
2020-09-14 09:46:00,274.0975,274.5,273.68,273.72,120009
2020-09-14 09:47:00,273.78,274.15,273.6,273.8518,94862
2020-09-14 09:48:00,273.84,274.16,273.77,273.92,97727
2020-09-14 09:49:00,273.88,274.14,273.37,273.5499,84562
2020-09-14 09:50:00,273.5089,273.5089,273.2,273.338,89096
2020-09-14 09:51:00,273.34,273.78,272.61,272.67,105362
2020-09-14 09:52:00,272.677,272.97,272.5,272.64,100477
2020-09-14 09:53:00,272.64,273.03,272.52,273.03,100249
2020-09-14 09:54:00,273.01,273.08,272.8,272.92,108091
2020-09-14 09:55:00,272.895,273.22,272.7022,272.72,81276
2020-09-14 09:56:00,272.78,273.32,272.6706,273.18,71275
2020-09-14 09:57:00,273.13,274.21,273.13,274.21,151522
2020-09-14 09:58:00,274.17,274.98,274.17,274.79,120505
2020-09-14 09:59:00,274.8219,274.8265,274.01,274.13,116490
2020-09-14 10:00:00,274.11,274.3451,273.62,274.1,95486
2020-09-14 10:01:00,274.09,274.2473,273.01,273.275,89031
2020-09-14 10:02:00,273.275,274.1299,273.275,274.1299,82126
2020-09-14 10:03:00,274.11,274.57,274.06,274.4708,109957
2020-09-14 10:04:00,274.49,274.59,274.0,274.29,89852
2020-09-14 10:05:00,274.31,274.52,274.15,274.44,86382
2020-09-14 10:06:00,274.43,275.24,274.311,275.1539,130289
2020-09-14 10:07:00,275.19,275.44,274.95,275.0,144949
2020-09-14 10:08:00,275.0,275.58,274.71,275.54,115648
2020-09-14 10:09:00,275.55,275.6,274.73,275.39,91704
2020-09-14 10:10:00,275.38,275.4108,274.83,275.0,64245
2020-09-14 10:11:00,275.0,275.19,274.75,275.09,50037
2020-09-14 10:12:00,275.116,275.2284,274.8,274.89,59964
2020-09-14 10:13:00,274.883,275.0,274.5601,274.9264,49227
2020-09-14 10:14:00,274.925,275.1999,274.76,274.91,53816
2020-09-14 10:15:00,274.88,275.115,274.6927,275.0782,34398
2020-09-14 10:16:00,275.11,275.31,275.0,275.19,75279
2020-09-14 10:17:00,275.19,275.3098,274.95,275.12,58341
2020-09-14 10:18:00,275.0912,275.37,275.0401,275.195,53705
2020-09-14 10:19:00,275.24,275.47,275.05,275.4599,46816
2020-09-14 10:20:00,275.4551,275.85,275.39,275.758,115318
2020-09-14 10:21:00,275.7899,275.97,275.71,275.82,86439
2020-09-14 10:22:00,275.78,276.2,275.7289,276.11,91297
2020-09-14 10:23:00,276.11,276.16,275.61,275.668,80857
2020-09-14 10:24:00,275.7,276.19,275.69,275.96,61931
2020-09-14 10:25:00,275.985,276.1,275.84,275.99,53404
2020-09-14 10:26:00,275.96,276.08,275.8,275.865,75281
2020-09-14 10:27:00,275.8623,276.13,275.85,275.85,48443
2020-09-14 10:28:00,275.865,276.04,275.8,275.87,48934
2020-09-14 10:29:00,275.86,276.39,275.8412,276.1858,86308
2020-09-14 10:30:00,276.2,276.64,276.195,276.44,94976
2020-09-14 10:31:00,276.42,276.57,275.3663,275.54,79719
2020-09-14 10:32:00,275.51,275.52,274.91,275.22,79457
2020-09-14 10:33:00,275.22,275.44,274.76,275.35,64240
2020-09-14 10:34:00,275.36,275.57,275.2,275.36,40244
