timestamp,open,high,low,close,volume
2020-09-14 04:01:00,162.0,163.1,162.0,163.0,1976
2020-09-14 04:03:00,162.5,162.5,162.47,162.47,473
2020-09-14 04:05:00,163.0,163.0,163.0,163.0,248
2020-09-14 04:08:00,163.0,163.0,162.96,162.96,915
2020-09-14 04:19:00,162.96,162.96,162.96,162.96,200
2020-09-14 04:38:00,162.5,162.5,162.5,162.5,150
2020-09-14 04:39:00,162.47,162.47,162.25,162.25,1008
2020-09-14 05:11:00,162.0,162.0,162.0,162.0,236
2020-09-14 05:47:00,162.0,162.0,162.0,162.0,300
2020-09-14 05:49:00,162.0,162.0,162.0,162.0,849
2020-09-14 05:50:00,161.95,161.95,161.95,161.95,230
2020-09-14 05:52:00,161.75,161.75,161.75,161.75,150
2020-09-14 06:03:00,162.0,162.0,162.0,162.0,272
2020-09-14 07:01:00,162.0,162.59,161.12,162.24,2442
2020-09-14 07:02:00,162.3,162.73,162.3,162.73,1998
2020-09-14 07:03:00,162.5,162.5,162.42,162.42,1047
2020-09-14 07:04:00,162.5,162.5,162.5,162.5,236
2020-09-14 07:05:00,162.4,162.4,162.4,162.4,201
2020-09-14 07:06:00,162.37,162.37,162.37,162.37,324
2020-09-14 07:07:00,162.35,162.35,162.35,162.35,1274
2020-09-14 07:08:00,162.06,162.06,162.05,162.05,302
2020-09-14 07:09:00,162.06,162.06,162.0,162.0,424
2020-09-14 07:10:00,162.0,162.0,162.0,162.0,1003
2020-09-14 07:11:00,162.2,162.2,162.2,162.2,604
2020-09-14 07:12:00,162.2,162.2,162.2,162.2,728
2020-09-14 07:25:00,162.12,162.2,162.12,162.18,552
2020-09-14 07:26:00,162.18,162.18,162.18,162.18,549
2020-09-14 07:27:00,162.12,162.12,162.12,162.12,137
2020-09-14 07:28:00,162.12,162.12,162.12,162.12,121
2020-09-14 07:31:00,162.15,162.16,162.15,162.16,506
2020-09-14 07:32:00,162.11,162.11,162.11,162.11,423
2020-09-14 07:37:00,162.08,162.08,162.08,162.08,162
2020-09-14 07:38:00,162.1,162.1,162.05,162.05,648
2020-09-14 07:40:00,162.29,162.3,162.29,162.3,1729
2020-09-14 07:41:00,162.35,162.4,162.3,162.3,1304
2020-09-14 07:42:00,162.2,162.2,162.2,162.2,848
2020-09-14 07:46:00,162.38,162.38,162.26,162.26,370
2020-09-14 07:49:00,162.25,162.25,162.25,162.25,578
2020-09-14 07:55:00,162.11,162.11,162.07,162.1,1531
2020-09-14 08:01:00,162.4999,162.75,161.75,161.75,13144
2020-09-14 08:02:00,161.73,161.82,161.73,161.82,436
