timestamp,open,high,low,close,volume
2020-09-14 04:01:00,277.06,277.06,277.06,277.06,1100
2020-09-14 04:03:00,275.87,276.3,275.87,276.3,315
2020-09-14 04:04:00,276.3,276.3,275.8,275.91,2564
2020-09-14 04:05:00,276.0,276.0,276.0,276.0,850
2020-09-14 04:06:00,276.01,276.01,276.0,276.0,4178
2020-09-14 04:10:00,276.2,276.2,276.2,276.2,430
2020-09-14 04:15:00,275.86,275.86,275.86,275.86,215
2020-09-14 04:21:00,275.86,275.86,275.86,275.86,600
2020-09-14 04:22:00,275.85,275.85,275.85,275.85,282
2020-09-14 04:24:00,275.85,275.85,275.85,275.85,159
2020-09-14 04:28:00,275.7,275.7,275.7,275.7,290
2020-09-14 04:31:00,275.1,275.5,275.1,275.5,236
2020-09-14 04:36:00,275.48,275.49,275.48,275.49,628
2020-09-14 04:58:00,275.44,275.44,275.44,275.44,100
2020-09-14 05:22:00,275.34,275.35,275.34,275.35,561
2020-09-14 05:25:00,275.44,275.44,275.44,275.44,848
2020-09-14 05:33:00,275.44,275.44,275.44,275.44,195
2020-09-14 05:38:00,275.18,275.18,275.02,275.02,500
2020-09-14 05:39:00,275.0,275.0,275.0,275.0,150
2020-09-14 05:41:00,274.8,274.8,274.8,274.8,100
2020-09-14 05:42:00,274.8,274.8,274.8,274.8,200
2020-09-14 05:45:00,274.8,274.8,274.8,274.8,150
2020-09-14 05:46:00,274.8,274.8,274.8,274.8,1400
2020-09-14 05:50:00,274.8,274.8,274.8,274.8,260
2020-09-14 05:51:00,274.8,274.8,274.52,274.52,1000
2020-09-14 05:52:00,274.5,274.5,274.49,274.49,205
2020-09-14 06:00:00,274.74,275.1,274.74,275.1,1546
2020-09-14 06:20:00,275.4,275.4,275.4,275.4,200
2020-09-14 06:26:00,275.31,275.31,275.31,275.31,105
2020-09-14 06:32:00,275.2,275.2,275.2,275.2,422
2020-09-14 06:37:00,275.39,275.39,275.39,275.39,400
2020-09-14 06:47:00,275.4,275.4,275.4,275.4,245
2020-09-14 06:54:00,275.5,275.5,275.5,275.5,282
2020-09-14 07:01:00,275.4,275.4,275.26,275.26,501
2020-09-14 07:04:00,275.18,275.18,275.0,275.0,1021
2020-09-14 07:08:00,274.75,274.75,274.5,274.5,1010
2020-09-14 07:09:00,274.99,274.99,274.52,274.53,1165
2020-09-14 07:11:00,274.72,274.72,274.72,274.72,393
2020-09-14 07:15:00,274.72,274.73,274.72,274.73,300
2020-09-14 07:17:00,274.54,274.54,274.51,274.51,505
2020-09-14 07:19:00,274.5,274.5,274.5,274.5,150
2020-09-14 07:21:00,274.71,274.75,274.71,274.75,1267
2020-09-14 07:22:00,274.98,274.98,274.98,274.98,357
2020-09-14 07:24:00,274.65,274.65,274.6,274.6,973
2020-09-14 07:26:00,274.93,274.93,274.93,274.93,125
2020-09-14 07:28:00,274.99,275.13,274.99,275.13,714
2020-09-14 07:34:00,275.01,275.01,275.01,275.01,205
2020-09-14 07:37:00,275.0,275.0,275.0,275.0,155
2020-09-14 07:41:00,274.8,274.8,274.71,274.71,448
2020-09-14 07:43:00,274.61,274.61,274.6,274.6,1735
2020-09-14 07:45:00,274.6,274.6,274.6,274.6,1121
2020-09-14 07:47:00,274.6,274.6,274.6,274.6,532
2020-09-14 07:48:00,274.6,274.98,274.49,274.98,864
2020-09-14 07:49:00,275.0,275.05,275.0,275.05,800
2020-09-14 07:51:00,275.1,275.1,275.1,275.1,372
2020-09-14 07:52:00,275.18,275.18,275.18,275.18,114
2020-09-14 07:57:00,275.04,275.04,275.04,275.04,300
2020-09-14 07:59:00,275.23,275.23,275.23,275.23,257
2020-09-14 08:00:00,275.0,275.0,275.0,275.0,775
2020-09-14 08:01:00,275.0,275.17,274.5,274.73,7024
2020-09-14 08:02:00,274.73,274.73,274.7,274.7,624
2020-09-14 08:03:00,274.7,274.7,274.7,274.7,1208
2020-09-14 08:05:00,274.52,274.52,274.35,274.35,1305
2020-09-14 08:07:00,274.56,274.56,274.56,274.56,210
2020-09-14 08:09:00,274.36,274.36,274.2,274.3,799
2020-09-14 08:10:00,274.2,274.2,274.2,274.2,113
2020-09-14 08:14:00,274.76,274.96,274.76,274.96,18988
2020-09-14 08:15:00,274.76,274.76,274.76,274.76,1076
2020-09-14 08:17:00,274.74,274.74,274.74,274.74,632
2020-09-14 08:28:00,274.67,274.67,274.5,274.5,1468
2020-09-14 08:29:00,274.85,274.85,274.85,274.85,256
2020-09-14 08:30:00,274.75,274.75,274.75,274.75,300
2020-09-14 08:41:00,274.9,274.9,274.9,274.9,559
2020-09-14 08:48:00,274.88,274.98,274.88,274.98,2100
2020-09-14 08:49:00,274.95,274.95,274.95,274.95,439
2020-09-14 08:50:00,274.95,274.95,274.95,274.95,213
2020-09-14 08:53:00,274.75,274.75,274.75,274.75,350
