timestamp,open,high,low,close,volume
2020-09-14 04:01:00,7.37,7.37,7.36,7.36,1900
2020-09-14 04:02:00,7.36,7.36,7.35,7.35,1180
2020-09-14 04:03:00,7.35,7.35,7.35,7.35,100
2020-09-14 04:08:00,7.46,7.46,7.46,7.46,1000
2020-09-14 04:10:00,7.43,7.43,7.43,7.43,640
2020-09-14 04:11:00,7.43,7.43,7.43,7.43,100
2020-09-14 04:12:00,7.43,7.43,7.43,7.43,400
2020-09-14 04:16:00,7.43,7.43,7.43,7.43,1000
2020-09-14 04:33:00,7.4,7.4,7.4,7.4,2300
2020-09-14 05:12:00,7.4,7.4,7.4,7.4,1000
2020-09-14 05:32:00,7.4,7.4,7.4,7.4,500
2020-09-14 05:40:00,7.35,7.35,7.3,7.3,800
2020-09-14 06:18:00,7.33,7.33,7.33,7.33,500
2020-09-14 06:31:00,7.36,7.36,7.36,7.36,500
2020-09-14 06:37:00,7.36,7.36,7.36,7.36,500
2020-09-14 07:01:00,7.42,7.42,7.4,7.4,5100
2020-09-14 07:06:00,7.42,7.42,7.42,7.42,100
2020-09-14 07:08:00,7.42,7.42,7.42,7.42,100
2020-09-14 07:09:00,7.41,7.41,7.41,7.41,500
2020-09-14 07:10:00,7.41,7.41,7.41,7.41,147
2020-09-14 07:12:00,7.41,7.41,7.4,7.4,253
2020-09-14 07:15:00,7.4,7.4,7.4,7.4,100
2020-09-14 07:32:00,7.42,7.43,7.42,7.43,1400
2020-09-14 07:55:00,7.43,7.43,7.43,7.43,400
2020-09-14 07:57:00,7.43,7.45,7.43,7.45,1000
2020-09-14 08:00:00,7.43,7.43,7.43,7.43,139
2020-09-14 08:01:00,7.3701,7.45,7.37,7.37,9134
2020-09-14 08:18:00,7.39,7.39,7.38,7.38,200
2020-09-14 08:22:00,7.4001,7.4001,7.4001,7.4001,5000
2020-09-14 08:24:00,7.44,7.44,7.44,7.44,200
2020-09-14 08:33:00,7.44,7.44,7.44,7.44,1500
2020-09-14 08:41:00,7.43,7.43,7.43,7.43,175
2020-09-14 08:44:00,7.4001,7.4001,7.4,7.4,2308
2020-09-14 08:45:00,7.4001,7.41,7.4001,7.41,1220
2020-09-14 08:56:00,7.41,7.41,7.41,7.41,293
2020-09-14 08:58:00,7.39,7.39,7.39,7.39,616
2020-09-14 08:59:00,7.39,7.42,7.39,7.39,854
2020-09-14 09:01:00,7.39,7.39,7.39,7.39,552
2020-09-14 09:02:00,7.39,7.39,7.39,7.39,911
2020-09-14 09:03:00,7.39,7.39,7.39,7.39,416
2020-09-14 09:04:00,7.38,7.38,7.38,7.38,228
2020-09-14 09:05:00,7.38,7.38,7.38,7.38,554
2020-09-14 09:06:00,7.39,7.39,7.38,7.39,945
2020-09-14 09:08:00,7.3899,7.39,7.3899,7.39,465
2020-09-14 09:09:00,7.38,7.38,7.38,7.38,242
2020-09-14 09:10:00,7.39,7.39,7.39,7.39,577
2020-09-14 09:15:00,7.38,7.38,7.38,7.38,1950
2020-09-14 09:16:00,7.4,7.4,7.4,7.4,519
2020-09-14 09:17:00,7.37,7.39,7.37,7.39,805
2020-09-14 09:18:00,7.39,7.39,7.39,7.39,533
2020-09-14 09:19:00,7.39,7.39,7.39,7.39,205
2020-09-14 09:20:00,7.38,7.38,7.38,7.38,441
2020-09-14 09:22:00,7.37,7.37,7.34,7.34,3505
2020-09-14 09:23:00,7.3499,7.35,7.3499,7.35,535
2020-09-14 09:24:00,7.34,7.34,7.34,7.34,2257
2020-09-14 09:26:00,7.36,7.36,7.36,7.36,200
2020-09-14 09:28:00,7.34,7.36,7.34,7.36,2200
2020-09-14 09:30:00,7.33,7.33,7.33,7.33,210
2020-09-14 09:31:00,7.34,7.4,7.3,7.38,205313
2020-09-14 09:32:00,7.3857,7.3857,7.22,7.2381,96663
2020-09-14 09:33:00,7.235,7.25,7.1535,7.18,121953
2020-09-14 09:34:00,7.175,7.19,7.1,7.1151,161135
2020-09-14 09:35:00,7.11,7.14,7.09,7.09,195729
2020-09-14 09:36:00,7.095,7.12,7.02,7.04,163733
2020-09-14 09:37:00,7.0426,7.045,6.99,7.02,157512
2020-09-14 09:38:00,7.02,7.06,7.0199,7.0481,119734
2020-09-14 09:39:00,7.045,7.05,7.0,7.035,71232
2020-09-14 09:40:00,7.035,7.04,7.005,7.0099,91109
2020-09-14 09:41:00,7.01,7.0399,7.0034,7.03,86613
2020-09-14 09:42:00,7.03,7.08,7.025,7.05,80398
2020-09-14 09:43:00,7.04,7.06,7.03,7.04,56817
2020-09-14 09:44:00,7.03,7.06,7.015,7.03,98867
2020-09-14 09:45:00,7.035,7.035,7.005,7.02,65162
2020-09-14 09:46:00,7.02,7.03,7.005,7.0299,80314
2020-09-14 09:47:00,7.02,7.06,7.02,7.055,24063
2020-09-14 09:48:00,7.05,7.05,7.02,7.02,56821
2020-09-14 09:49:00,7.0289,7.05,7.025,7.0481,21999
2020-09-14 09:50:00,7.05,7.065,7.03,7.03,75854
2020-09-14 09:51:00,7.04,7.05,7.02,7.03,36314
2020-09-14 09:52:00,7.03,7.07,7.02,7.05,61186
2020-09-14 09:53:00,7.06,7.06,7.05,7.0598,39357
2020-09-14 09:54:00,7.06,7.07,7.05,7.06,47613
2020-09-14 09:55:00,7.06,7.07,7.05,7.0699,26240
2020-09-14 09:56:00,7.065,7.08,7.05,7.0599,126448
2020-09-14 09:57:00,7.06,7.07,7.0526,7.065,53565
2020-09-14 09:58:00,7.07,7.075,7.05,7.05,41821
2020-09-14 09:59:00,7.0571,7.06,7.04,7.05,60938
2020-09-14 10:00:00,7.05,7.06,7.03,7.06,45192
2020-09-14 10:01:00,7.06,7.07,7.045,7.05,17432
2020-09-14 10:02:00,7.05,7.0576,7.01,7.02,128216
2020-09-14 10:03:00,7.03,7.03,7.02,7.025,37869
2020-09-14 10:04:00,7.03,7.08,7.02,7.06,145771
2020-09-14 10:05:00,7.055,7.07,7.05,7.06,95046
2020-09-14 10:06:00,7.05,7.05,7.0131,7.02,77130
2020-09-14 10:07:00,7.01,7.03,7.01,7.025,20826
2020-09-14 10:08:00,7.02,7.03,7.0,7.01,51202
2020-09-14 10:09:00,7.01,7.02,7.0,7.0198,23493
2020-09-14 10:10:00,7.02,7.02,7.01,7.015,16226
2020-09-14 10:11:00,7.02,7.02,7.005,7.01,42246
2020-09-14 10:12:00,7.009,7.01,7.0,7.01,41356
2020-09-14 10:13:00,7.01,7.01,6.95,6.975,197988
2020-09-14 10:14:00,6.975,6.9855,6.95,6.975,46641
2020-09-14 10:15:00,6.97,6.97,6.96,6.965,36219
2020-09-14 10:16:00,6.96,6.97,6.95,6.96,48185
2020-09-14 10:17:00,6.955,6.97,6.95,6.9699,37247
2020-09-14 10:18:00,6.97,6.985,6.96,6.9701,44179
2020-09-14 10:19:00,6.98,6.98,6.97,6.975,38855
2020-09-14 10:20:00,6.9781,6.98,6.972,6.98,41413
2020-09-14 10:21:00,6.98,7.02,6.9701,7.0,74412
2020-09-14 10:22:00,7.0,7.015,6.99,7.015,72870
2020-09-14 10:23:00,7.01,7.04,7.01,7.015,53688
2020-09-14 10:24:00,7.02,7.025,7.01,7.02,31333
2020-09-14 10:25:00,7.02,7.03,7.0148,7.025,24946
2020-09-14 10:26:00,7.025,7.0486,7.015,7.045,35223
2020-09-14 10:27:00,7.04,7.06,7.04,7.055,67183
2020-09-14 10:28:00,7.06,7.07,7.05,7.07,26042
2020-09-14 10:29:00,7.08,7.1,7.07,7.0932,75784
2020-09-14 10:30:00,7.09,7.09,7.08,7.08,22976
2020-09-14 10:31:00,7.08,7.115,7.08,7.1,20613
2020-09-14 10:32:00,7.105,7.13,7.1,7.12,13695
2020-09-14 10:33:00,7.13,7.13,7.1149,7.12,25420
2020-09-14 10:34:00,7.121,7.125,7.11,7.125,12555
2020-09-14 10:35:00,7.1281,7.13,7.105,7.105,24755
2020-09-14 10:36:00,7.11,7.12,7.105,7.11,11275
2020-09-14 10:37:00,7.11,7.11,7.08,7.1,39346
2020-09-14 10:38:00,7.106,7.106,7.0999,7.1,8543
2020-09-14 10:39:00,7.105,7.105,7.073,7.0857,15415
2020-09-14 10:40:00,7.085,7.085,7.07,7.07,11077
2020-09-14 10:41:00,7.07,7.09,7.05,7.09,8894
2020-09-14 10:42:00,7.085,7.11,7.075,7.1,20779
2020-09-14 10:43:00,7.1,7.1175,7.1,7.11,11283
2020-09-14 10:44:00,7.11,7.1138,7.09,7.1,13552
2020-09-14 10:45:00,7.1,7.11,7.09,7.11,11292
2020-09-14 10:46:00,7.11,7.115,7.11,7.11,6087
2020-09-14 10:47:00,7.1,7.1101,7.1,7.11,8498
2020-09-14 10:48:00,7.105,7.11,7.1,7.11,14384
2020-09-14 10:49:00,7.1073,7.11,7.105,7.105,5432
2020-09-14 10:50:00,7.11,7.125,7.11,7.12,17744
2020-09-14 10:51:00,7.1151,7.12,7.1,7.105,16417
2020-09-14 10:52:00,7.11,7.12,7.105,7.11,14036
2020-09-14 10:53:00,7.1099,7.11,7.08,7.08,71166
2020-09-14 10:54:00,7.0767,7.105,7.075,7.105,115426
2020-09-14 10:55:00,7.1082,7.13,7.1082,7.13,10348
2020-09-14 10:56:00,7.12,7.13,7.12,7.12,13180
2020-09-14 10:57:00,7.12,7.12,7.11,7.11,2901
2020-09-14 10:58:00,7.105,7.105,7.09,7.095,3755
2020-09-14 10:59:00,7.09,7.09,7.08,7.08,9970
2020-09-14 11:00:00,7.08,7.085,7.07,7.075,22769
2020-09-14 11:01:00,7.075,7.1,7.075,7.08,23973
2020-09-14 11:02:00,7.07,7.085,7.07,7.08,9641
2020-09-14 11:03:00,7.0772,7.09,7.07,7.08,11678
2020-09-14 11:04:00,7.08,7.09,7.08,7.08,5284
2020-09-14 11:05:00,7.09,7.09,7.073,7.08,5869
2020-09-14 11:06:00,7.08,7.1,7.075,7.1,13227
2020-09-14 11:07:00,7.1,7.11,7.095,7.1007,9454
2020-09-14 11:08:00,7.1014,7.1014,7.09,7.09,6324
2020-09-14 11:09:00,7.095,7.11,7.09,7.11,3701
2020-09-14 11:10:00,7.1,7.11,7.095,7.095,5619
2020-09-14 11:11:00,7.0999,7.1,7.0833,7.09,10840
2020-09-14 11:12:00,7.09,7.11,7.09,7.105,23749
2020-09-14 11:13:00,7.104,7.11,7.09,7.1,8726
2020-09-14 11:14:00,7.1,7.1,7.095,7.1,2207
2020-09-14 11:15:00,7.1,7.1,7.085,7.085,4885
2020-09-14 11:16:00,7.09,7.1,7.09,7.095,14608
2020-09-14 11:17:00,7.095,7.095,7.085,7.0853,4288
2020-09-14 11:18:00,7.08,7.08,7.072,7.072,6519
2020-09-14 11:19:00,7.07,7.07,7.04,7.045,14771
2020-09-14 11:20:00,7.04,7.045,7.01,7.0321,41751
2020-09-14 11:21:00,7.04,7.045,7.0324,7.04,8848
2020-09-14 11:22:00,7.04,7.06,7.04,7.04,10189
2020-09-14 11:23:00,7.045,7.07,7.045,7.07,11685
2020-09-14 11:24:00,7.065,7.0767,7.0636,7.0767,5914
2020-09-14 11:25:00,7.075,7.085,7.0601,7.08,18530
2020-09-14 11:26:00,7.085,7.09,7.07,7.072,18108
2020-09-14 11:27:00,7.07,7.08,7.065,7.07,3034
2020-09-14 11:28:00,7.08,7.09,7.08,7.085,5597
2020-09-14 11:29:00,7.085,7.085,7.072,7.08,3293
2020-09-14 11:30:00,7.075,7.09,7.07,7.09,8865
2020-09-14 11:31:00,7.0881,7.095,7.08,7.085,8288
2020-09-14 11:32:00,7.08,7.08,7.065,7.08,17739
2020-09-14 11:33:00,7.09,7.11,7.09,7.11,6660
2020-09-14 11:34:00,7.1081,7.115,7.1,7.1,11901
2020-09-14 11:35:00,7.105,7.11,7.1,7.1052,11612
2020-09-14 11:36:00,7.12,7.13,7.115,7.12,27319
2020-09-14 11:37:00,7.1282,7.137,7.1282,7.135,11394
2020-09-14 11:38:00,7.14,7.15,7.14,7.145,6760
2020-09-14 11:39:00,7.14,7.145,7.14,7.14,11014
2020-09-14 11:40:00,7.135,7.14,7.135,7.14,5856
2020-09-14 11:41:00,7.14,7.14,7.13,7.13,4425
2020-09-14 11:42:00,7.12,7.13,7.12,7.125,3844
2020-09-14 11:43:00,7.125,7.13,7.12,7.12,1738
2020-09-14 11:44:00,7.122,7.125,7.12,7.125,5292
2020-09-14 11:45:00,7.125,7.1299,7.105,7.105,9301
2020-09-14 11:46:00,7.105,7.12,7.105,7.12,10627
2020-09-14 11:47:00,7.12,7.17,7.12,7.165,50075
2020-09-14 11:48:00,7.165,7.18,7.165,7.17,10361
2020-09-14 11:49:00,7.177,7.177,7.16,7.1699,6912
2020-09-14 11:50:00,7.1614,7.185,7.1614,7.18,24808
2020-09-14 11:51:00,7.1755,7.185,7.17,7.185,28604
2020-09-14 11:52:00,7.19,7.1997,7.18,7.1997,21573
2020-09-14 11:53:00,7.2,7.225,7.2,7.21,24843
2020-09-14 11:54:00,7.215,7.2181,7.2081,7.2081,6026
2020-09-14 11:55:00,7.21,7.215,7.2063,7.2081,10646
2020-09-14 11:56:00,7.21,7.21,7.2,7.2,8158
2020-09-14 11:57:00,7.1999,7.2,7.19,7.19,11466
2020-09-14 11:58:00,7.195,7.195,7.1752,7.1752,4538
2020-09-14 11:59:00,7.17,7.18,7.16,7.17,39229
2020-09-14 12:00:00,7.175,7.18,7.1549,7.1549,4307
2020-09-14 12:01:00,7.16,7.16,7.1473,7.1473,7305
2020-09-14 12:02:00,7.14,7.16,7.14,7.15,4635
2020-09-14 12:03:00,7.16,7.1799,7.15,7.1798,4589
2020-09-14 12:04:00,7.18,7.18,7.175,7.1758,3545
2020-09-14 12:05:00,7.17,7.19,7.17,7.19,9891
2020-09-14 12:06:00,7.2,7.2,7.19,7.19,7040
2020-09-14 12:07:00,7.195,7.195,7.18,7.18,7825
2020-09-14 12:08:00,7.18,7.185,7.175,7.1805,11686
2020-09-14 12:09:00,7.19,7.2,7.19,7.2,3192
2020-09-14 12:10:00,7.195,7.2,7.195,7.1981,3204
2020-09-14 12:11:00,7.19,7.205,7.19,7.2,21150
2020-09-14 12:12:00,7.1999,7.1999,7.185,7.195,7888
2020-09-14 12:13:00,7.195,7.205,7.19,7.2001,5581
2020-09-14 12:14:00,7.202,7.21,7.19,7.19,5326
2020-09-14 12:15:00,7.1865,7.19,7.18,7.18,7423
2020-09-14 12:16:00,7.18,7.2,7.18,7.1981,4031
2020-09-14 12:17:00,7.1965,7.21,7.1965,7.21,2619
2020-09-14 12:18:00,7.21,7.215,7.2001,7.2001,7210
2020-09-14 12:19:00,7.2001,7.21,7.2001,7.21,7468
2020-09-14 12:20:00,7.2069,7.2274,7.201,7.2274,11793
2020-09-14 12:21:00,7.22,7.23,7.22,7.2252,5861
2020-09-14 12:22:00,7.23,7.23,7.225,7.2281,2269
2020-09-14 12:23:00,7.225,7.225,7.215,7.225,5808
2020-09-14 12:24:00,7.225,7.245,7.225,7.23,10062
2020-09-14 12:25:00,7.2388,7.2388,7.225,7.225,10076
2020-09-14 12:26:00,7.225,7.23,7.225,7.23,1142
2020-09-14 12:27:00,7.235,7.235,7.23,7.23,5032
2020-09-14 12:28:00,7.23,7.2376,7.22,7.2376,7075
2020-09-14 12:29:00,7.24,7.25,7.24,7.245,1377
2020-09-14 12:30:00,7.242,7.2481,7.23,7.23,3762
2020-09-14 12:31:00,7.2399,7.24,7.222,7.222,8814
2020-09-14 12:32:00,7.2236,7.23,7.2236,7.23,1300
2020-09-14 12:33:00,7.23,7.24,7.23,7.2381,4677
2020-09-14 12:34:00,7.24,7.25,7.2326,7.24,13171
2020-09-14 12:35:00,7.245,7.27,7.245,7.27,10744
2020-09-14 12:36:00,7.26,7.265,7.255,7.255,3075
2020-09-14 12:37:00,7.2598,7.26,7.2501,7.2501,2959
2020-09-14 12:38:00,7.255,7.26,7.24,7.2445,5060
2020-09-14 12:39:00,7.245,7.28,7.245,7.28,13543
2020-09-14 12:40:00,7.28,7.28,7.27,7.27,4592
2020-09-14 12:41:00,7.27,7.275,7.27,7.275,1525
2020-09-14 12:42:00,7.2716,7.2781,7.27,7.275,2159
2020-09-14 12:43:00,7.275,7.2781,7.27,7.27,4026
2020-09-14 12:44:00,7.27,7.27,7.26,7.26,5052
2020-09-14 12:45:00,7.2627,7.2627,7.25,7.25,5688
2020-09-14 12:46:00,7.255,7.26,7.25,7.255,7767
2020-09-14 12:47:00,7.255,7.265,7.25,7.265,17327
2020-09-14 12:48:00,7.262,7.2682,7.26,7.26,4307
2020-09-14 12:49:00,7.26,7.265,7.26,7.265,1475
2020-09-14 12:50:00,7.265,7.265,7.255,7.255,1703
